Boite_de_vitesses,Mode_de_transmission,Prix,Immatriculation
Mécanique 6 rapports,Transmission Intégrale,22633674,4a7168fa-012b-426d-9c4c-58e8151097d8
Automatique à variation continue 7 rapports,Traction,25170782,8e745b02-3d1b-4840-85d2-77dc24b405ae
Automatique 8 rapports,Transmission intégrale,31680467,0191aa1f-501a-4f14-969b-80372a263a95
Automatique 6 rapports,Propulsion,35052150,fb6a6940-f104-47e2-b1d8-50a119dc86d3
Mécanique 6 rapports,Traction,25213512,54dfeb82-f61d-47f4-9dcc-33f4bfae97a7
Automatique à variation continue,Traction,22099546,45802558-d363-47c5-9006-e7ba35debec2
Mécanique robotisée 7 rapports à double embrayage,Traction,20437073,71228453-c358-41b6-9f00-efc6b37324c6
Automatique à variation continue,Traction,11717433,d890ae53-438d-49bb-9c8f-e9fc81783736
Mécanique robotisée 7 rapports à double embrayage,Traction,30812509,96ad7b9c-28ef-4942-aa13-201dd37a271d
Mécanique 5 rapports,Traction,8045303,8c1c2430-00c2-46bf-82c9-42a63328d30d
Automatique 8 rapports,Traction,34291018,56819396-3f8e-4d10-836e-80c277ef35d9
Mécanique 6 rapports,Propulsion,29283568,5354549b-0cc1-45a9-b248-a1d705aa02cf
Mécanique 6 rapports,Transmission Intégrale,17626224,329cbd8d-31d1-4f20-a949-6e9ad43c8f2e
Mécanique 6 rapports,Propulsion,29877785,45441bd0-64b1-456c-92eb-3e07e47ec634
Mécanique 5 rapports,Traction,21231588,93ae9256-4772-452f-b153-decbccceff78
Mécanique 5 rapports,Traction,23935611,31028e0e-ea19-45bc-9569-fdc3c531a79d
Automatique séquentielle 5 rapports,Traction,28442316,8eb13789-5a35-441a-8b62-29b2311011cb
Mécanique 6 rapports,Traction,21765716,31e25a14-ebbb-426a-b5be-12ae98c619de
Automatique 5 rapports,Propulsion,24599933,aa1e8a91-e0b5-46f5-bf01-ed1e849805d7
Automatique à variation continue,Traction,16023840,e18df96d-cd32-4585-a22e-49a7c0b89862
Variateur,,1061579,77cd6b30-fe64-4802-8d93-7e7ef0ed4bc7
Mécanique 5 rapports,Traction,10615794,095ffcd8-5c7c-4847-9053-72c369e92913
Mécanique 6 rapports,Traction,18928161,23394c6c-25bd-4fb2-8bb5-85a8d8664e28
Mécanique 5 rapports,Traction,10014900,8f0cdbc6-c9c9-43ac-8f79-80d0bc76ac96
Automatique séquentielle 8 rapports,Transmission intégrale,46422400,f5183491-b941-4b1f-8f62-edeaa7803544
Mécanique robotisée 7 rapports à double embrayage,Traction,14842082,4e50c171-bd48-4520-b2a4-1a18d6419104
Mécanique 5 rapports,Traction,12084646,6270ffa7-5ad3-4947-abb6-5a83a62f426d
Manuelle 6,,2983773,c2e1ad22-ef51-443b-bb0f-35024daac90d
Mécanique 6 rapports,Traction,17769771,cc9f8859-970c-4125-a976-e5938b39fde9
Mécanique 5 rapports,Traction,26806549,26cb8ee3-17cd-4f49-ae06-f55e4acb83cb
Mécanique 6 rapports,Traction,25457876,ea295cba-b3eb-4cff-8202-c27e879942dd
Automatique 8 rapports,Traction,21231588,4eaf3973-9f0f-4d89-b236-69644106f067
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,46182042,6fed6644-387a-470b-aa79-1bebc336158a
Automatique 6 rapports,Traction,26873315,cd2daae1-cb57-44ac-95aa-00ff58cf183f
Mécanique 5 rapports,Traction,9714453,d9d18767-cc6a-451d-af44-549e69b44b71
Mécanique 5 rapports,Traction,12385093,6ed2135a-c037-4961-9d43-e4f9fc6995b3
Mécanique 5 rapports,Traction,13435322,eac11dd1-4425-4190-9486-f287ca8aadb9
Mécanique 6 rapports,Propulsion,25934585,96b8e9f0-adc4-4f0e-96a1-cae4eea336f1
Mécanique 5 rapports,Traction,14421456,8cca8703-3f10-4d51-b5f1-1fd539201e05
Manuelle,,5605673,6f311531-e9ce-481c-a9a8-fe7749bc19a4
Auto séquent. 9,Propulsion,45868242,dca8411c-fb6f-4412-a457-25d9ae829b6e
Manuelle,,9340563,fd1a1f2a-0547-434d-a8db-55f490302b30
Mécanique 5 rapports,Traction,12812395,0bc025b9-cc6f-4877-89ca-361000b05abd
Mécanique 6 rapports,Traction,32314744,bdf80bcb-964d-4880-bb89-0bcccc0801a7
Mécanique 6 rapports,Traction,19762736,79bad546-e231-45ac-80a0-8eae07fd75b9
Mécanique 6 rapports,Traction,24796892,84c8e64f-7ec9-44ce-bff5-2ae5ec6142fd
Mécanique 6 rapports,Traction,25337697,7e21a494-102b-4272-8620-5097f53b4d08
Automatique à variation continue,Transmission intégrale,31046190,d77098be-0f1b-4f03-b9ac-43f431047273
Variateur,,1220482,fbcaf6d7-6419-49c0-a759-2cb8f1c5b1c6
Robotisée simple embrayage 6,Traction,15456329,0e79ce22-187c-492c-aa7c-b6b9fe635be8
Mécanique 5 rapports,Traction,14321307,ead0cc03-7999-46b6-9d51-35ed5e7552d9
Automatique séquentielle 7 rapports,Propulsion,32882255,93540d31-b624-4509-a192-092796154010
Automatique séquentielle 5 rapports,Propulsion,10315347,8684da70-d67b-4a5d-94eb-f3a2d2ce45fc
Mécanique 6 rapports,Traction,17158862,21da7090-870e-4e06-9523-8c44d0ca3f19
Automatique séquentielle 8 rapports,Transmission intégrale,76790915,c711f54e-3760-4faf-be66-28c2d6ea9348
Manuelle,,38991344,3591051d-5e6d-475a-984d-75a47d7086e7
Mécanique 6 rapports,Propulsion,30845892,37b2b2bd-6628-4001-a0e5-ab8bdc4451db
Automatique séquentielle 8 rapports,Transmission intégrale,99748404,e1165dc8-9d64-4b8a-81f5-12533b3b8ed5
Variateur,,1802014,92c10aba-737b-4448-8523-ab37d1706ce1
Mécanique 5 rapports,Traction,8997386,ce147375-6a0a-430f-b21f-2375012384ae
Mécanique 6 rapports,Propulsion,36173819,2f74644e-a0dc-4497-abe0-cfc3d9782e31
Automatique 6 rapports,Traction,12899191,6f71c3f5-2099-4d6a-96f5-8eb4e6689a05
Manuelle,,4977405,82be0a41-ec76-436a-855f-d79d9c6d02dd
Manuelle,,8061327,086b5ccd-4d8a-4f14-826e-cb59c42712cf
Mécanique 6 rapports,Transmission intégrale,39984822,521868e3-2ca5-452a-85c0-ce3788dd349e
Automatique 8 rapports,Propulsion,33850362,1592220c-2977-4401-9dd5-5f850df5699b
Mécanique 5 rapports,Traction,15422946,ccc3e29e-00da-4c7f-a593-e7310bd9551f
Mécanique 6 rapports,Traction,15089116,9bb58314-c26a-4353-992c-453676455372
Mécanique 5 rapports,Traction,16624734,2d637d11-d5ff-4853-a985-ec588eb0db09
Mécanique 6 rapports,Traction,18187058,d4ff04e4-eaee-447a-a888-a95c3e17d4c8
Mécanique 5 rapports,Traction,8546048,e7aa6a61-a98e-4640-8abb-6e1c4d2f1c8e
Mécanique 6 rapports,Traction,17592841,7a28d9f4-93dd-415a-a793-133ee5259c3b
Mécanique robotisée 7 rapports à double embrayage,Traction,19929651,74492483-014c-4c6d-878a-f2a81502556f
Mécanique 6 rapports,Traction,16905151,9287e227-9590-419e-9ae6-6ddceef87db9
Mécanique 5 rapports,Traction,12552008,f218a110-8fd9-463a-92f6-80af6261a01b
Automatique,Propulsion,19662587,6371ed5c-cd2e-4327-975f-8ffa65243e6b
Mécanique 5 rapports,Traction,8806435,d7618307-8097-46c8-9fd7-acfb5312bd8c
Mécanique 5 rapports,Traction,12852455,ee8ce024-ce3b-4019-a9d3-b1c13f2c3bbf
Mécanique 6 rapports,Traction,13747119,28931c60-8d30-48af-91da-414d42da2107
Automatique 9,Propulsion,39663010,0e93d02e-036b-48f0-a3f9-e4afa3ba12aa
Mécanique robotisée 6 rapports à double embrayage,Transmission intégrale,76780900,932f1597-f911-4c4e-87d0-d030b128d304
Automatique 4 rapports,Traction,8957327,a23e7de5-3740-4b9e-8e4d-dd03e19a6c1d
Mécanique 6 rapports,Traction,22032780,e94089f5-2911-4f1e-80c5-29286a3cd8c6
Automatique séquentielle 8 rapports,Transmission intégrale,62519682,7d7b2022-f3bb-4780-a850-54b8f6a8a974
Mécanique 6 rapports,Traction,24075820,c6087487-553c-4985-bf08-e42315cce026
Automatique séquentielle 8 rapports,Traction,28776146,b6e29ad3-e7a3-4d8f-9e32-1e2bfb97211c
Automatique 6 rapports,Traction,20510515,b7c08430-ae44-412e-b0e9-8ccff2d55239
Mécanique 5 rapports,Traction,8372456,188db96c-18e3-46ed-859f-e82e0017b5d4
Mécanique 6 rapports,Traction,11216688,1a21ae7f-a64a-43e3-8652-aca8184f3105
Mécanique 5 rapports,Traction,13393260,f181b446-beed-4dd8-b6e0-a0e16faf57c6
Mécanique 6 rapports,Traction,18961544,d709ff8d-73b4-4eb5-bde0-1980be1466a0
Mécanique 6 rapports,Traction,20497162,9886fed6-c7dc-47e8-bec6-bd253ffff32c
Automatique 6 rapports,Transmission intégrale permanente,36420853,5d56987b-fe87-4e50-b6b6-5d55c4ebeee2
Mécanique 6 rapports,Traction,31847382,5db17edf-1bbf-4516-b8e5-03dce3bb815a
Manuelle 6,,9547538,4a9e25b2-520a-4ad2-8318-827db1622144
Automatique 8 rapports,Transmission intégrale,26506102,88407efb-5c00-4e34-9d76-4355a6b01063
Automatique 8 rapports,Propulsion,21398503,8f0b9903-fec3-4c15-8602-115c9c937b35
Mécanique 5 rapports,Traction,11356897,697ba849-290c-4bad-9de6-adba05d85220
Mécanique 5 rapports,Traction,8472605,3c8d2f7e-5c17-40f7-b6c4-9f4e1226026b
Automatique 9,Transmission intégrale,37589258,53fc8afd-1d69-4736-8745-61c745dda28f
Mécanique 5 rapports,Traction,16758266,b4275750-2471-4d4d-8545-2e06f3f42f48
Mécanique 5 rapports,Traction,12228193,762f4653-7365-454a-a479-56058d38cd19
Mécanique 5 rapports,Propulsion,10682560,63a71b50-6e48-42e6-a0df-959cd51bb3db
Manuelle,,4005292,02c6ea2a-86f4-4418-b56a-82d952a4f26a
Mécanique 6 rapports,Traction,32341450,3ad1ccee-932d-473a-9c9f-007a633163c5
Mécanique 6 rapports,Traction,19362140,ec5217d0-06b8-42d0-8c20-688f05049db0
Mécanique 6 rapports,Propulsion,26706400,6a78130c-b4bc-4abe-a166-8717ae84a512
Automatique,Traction,29170065,a7aa7d4e-2286-4373-af1c-e3198bf351ef
Mécanique 6 rapports,Traction,28675997,979d1bfa-339c-41c6-aa3d-1d2d48f95d6e
Automatique 8 rapports,Propulsion,28490388,e5f1444e-6225-4147-9b5b-a8a0b1139ef5
Automatique 5 rapports,Traction,24035760,e925be7d-e711-49d9-b148-7a0ee9167db6
Automatique 8 rapports,Transmission intégrale,27908188,26b1e339-16b2-488b-a300-ed85904e91a3
Automatique 6 rapports,Traction,15089116,3e56c503-1dec-4e97-9aa0-431d7b0af37c
Mécanique 6 rapports,Traction,15690010,46b66c5c-64ee-481c-b0fd-37476cdd7c90
Mécanique 6 rapports,Traction,18427416,ce48705d-a519-49f1-962d-12c12ebd6444
Automatique 8 rapports,Transmission intégrale,39982819,600d6f1d-39fd-4468-ac5d-4ebc70b50e2a
Variateur,,3304249,cc4af692-1120-4005-858b-8312e977fe8b
Robotisée simple embrayage 5,Traction,11183305,704a0cb2-4c61-4eea-a96a-bd853f5eaed6
Mécanique 6 rapports,Traction,20056506,744966cf-77c9-4b2e-9c5d-0453c07db658
Mécanique 6 rapports,Traction,16524585,72839f7c-721b-4d96-8a5d-60296d45b0df
Automatique 8 rapports,Transmission intégrale,56751100,b6dbd873-3b4f-420b-8afb-0e4a118e700a
Automatique séquentielle 8 rapports,Transmission intégrale,44332624,608ad1b7-3921-4f1e-acca-c4aae58a1a4e
Mécanique 6 rapports,Traction,30377195,a2e78286-b3ed-4ede-9a67-01fa84f4bc66
Mécanique 5 rapports,Traction,15282737,8b115bb4-4d1e-464f-9973-310b133d62f3
Mécanique 6 rapports,Traction,32989081,445375c9-b5d1-4d9b-9188-f60670ef46fc
Mécanique 6 rapports,Traction,15422946,fe2ba731-4f3f-4928-ba17-a414e50c32c8
Mécanique 5 rapports,Traction,19288697,e70415f2-3af3-4119-9687-4b172434981a
Mécanique robotisée 6 rapports à double embrayage,Traction,17279041,f82cb2c2-5e59-4acd-9c1d-2b8d1768afa5
Mécanique 6 rapports,Traction,22099546,236e529f-d7fd-4b26-87a4-27a72ce36cdd
Mécanique 5 rapports,Traction,12451859,dbaca7ac-0d73-4a6d-9ef6-2cb06a2cd951
Automatique 4 rapports,Propulsion,195934174,b4c39bf1-7033-41ce-9919-20594ab656d8
Mécanique 6 rapports,Transmission intégrale,19589144,3bd5953f-f2bd-45bd-8e9f-57377acf1e9c
Mécanique 5 rapports,Traction,15155882,1159e81c-590a-446d-baef-00e98e27b93a
Mécanique 6 rapports,Traction,30812509,763f4405-0be3-4adf-9a72-996670a5e781
Automatique à variation continue 7 rapports,Traction,21124762,a5c546d2-d841-4b78-a246-06955053a369
Mécanique 5 rapports,Traction,21098056,c03857ee-52e7-4cd3-a6e1-3390c9249f7b
Automatique 6 rapports,Transmission intégrale,34885235,61ca5a04-f4ab-4857-800f-18a5ba2cf66b
Automatique 5 rapports,Traction,25344374,8b420dbe-965d-45e1-b95e-6e22be3371e9
Mécanique 6 rapports,Propulsion,22256446,8bd5e40d-36fa-4454-81ec-655d5bc1da5d
Automatique 8 rapports,Traction,21799099,76f63aa1-31f5-493a-a419-b38073926d83
Mécanique 5 rapports,Traction,8312367,278220bf-e5d9-4743-a89f-f0ad47989c81
Mécanique 6 rapports,Traction,16684823,05e61669-5891-4bc1-9184-eeb7f784f3f0
Manuelle 4,,1434801,fde014c5-bf30-4ea3-bb18-b9bfbc101532
Mécanique 6 rapports,Transmission intégrale,22460082,9ed7fe8d-ca76-4c22-94a7-fc8a186d3d03
Automatique 8 rapports,Propulsion,34066684,3d874a25-1802-4408-bb6c-44b0b823c267
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale permanente,33042493,6362532e-a74d-470d-9439-f50d0bf437b1
Auto séquent. 9,Transmission intégrale,54081795,0e3e696a-09f9-430e-9787-a89a81db1dc7
Mécanique 6 rapports,Traction,17993437,3107b795-bb9c-4593-a837-b0fbbac9a01b
Mécanique 6 rapports,Traction,20029800,e7b474fd-3a9e-474b-b086-498ba42a0d4d
Manuelle 5,,7344260,c86bd572-3235-4125-9d6e-30f7652098a9
Mécanique 5 rapports,Propulsion,21703624,4f2c0c78-476c-4eab-9f6e-d129b44db91a
Mécanique 5 rapports,Traction,13887328,93820e88-eb83-4771-be3e-4fd8a15ebc90
Mécanique 5 rapports,Traction,12335018,2c115f29-bc54-4a01-a36f-aebef224effd
Automatique 9,Transmission intégrale,34050660,d151dcb5-e2a0-42cb-bba2-346a836d6c70
Manuelle,,14137700,22f322a5-e54b-445b-a25e-ba9d957fd887
Manuelle,,5073548,e7863740-80b0-48fb-aecd-74c730e789bf
Mécanique 6 rapports,Traction,20043153,c710ef79-423b-4a7a-b176-c19e943b2a6b
Automatique,Traction,30144849,8eaa074e-c122-4e65-9338-79f7907ec9e7
Mécanique 6 rapports,Traction,16123989,c169f238-6190-4112-beae-cacbaf33f457
Mécanique 5 rapports,Traction,18287207,970c60b5-08c7-4baa-8da8-892bf2392924
Mécanique 6 rapports,Transmission intégrale permanente,22693763,11bb08b7-46c8-4789-af9a-8c23ba14bcfd
Mécanique 5 rapports,Traction,15654624,ed52319f-12fc-4b6e-af17-ee202f9970a4
Mécanique 5 rapports,Traction,15222648,74c83f98-36bb-4498-8293-6098766d121d
Automatique à variation continue 8 rapports,Traction,31867412,603cfe5b-69ba-41d0-9b4a-e4f6f39e0921
Mécanique robotisée 6 rapports à double embrayage,Traction,15122499,c51c38d0-6c05-4c06-8b0e-372c14b09323
Automatique à variation continue,Transmission intégrale,49807436,4dce2527-dbd1-4925-9103-394fa6288d12
Mécanique 6 rapports,Propulsion,26105506,fd0600a9-c829-4915-abb6-d058f539a72d
Mécanique 6 rapports,Traction,18761246,6db885f0-c866-482c-bd35-ce12d6b59f09
Automatique 8 rapports,Propulsion,28509082,6a235eaf-9354-4958-87f8-fa588d36baad
Mécanique 5 rapports,Propulsion,19124453,97dd5889-0301-47ca-848d-cfa5179f3c93
Mécanique 5 rapports,Traction,14254541,010c0333-db90-4b06-bde1-fc017aa35aca
Automatique 9,Transmission intégrale,29644104,826399e0-2597-4990-969f-451406c9e859
Mécanique 6 rapports,Traction,22653704,fcc40670-5ce3-4653-81a4-5a86b9035c7d
Mécanique 6 rapports,Traction,21231588,e8303438-d894-41be-bd40-9586cc172810
Automatique 8 rapports,Propulsion,36370111,dd990ad1-e975-494e-96a9-8e05e8839351
Mécanique 6 rapports,Transmission intégrale permanente,20871052,1bd238f1-0dfd-4af0-846c-9431961d731d
Automatique séquentielle 7 rapports,Propulsion,38724280,1b6a8333-9c8c-4920-89cf-db24cec40432
Mécanique 6 rapports,Traction,23902228,97e4b7bc-43e8-4e5b-8e09-9c7fe554d0e5
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,43985441,7f225053-cc78-4682-8c12-74b1a8333026
Mécanique 6 rapports,Traction,34635530,9df56581-5a0b-46e1-b63a-f86ef774d3d5
Automatique,Propulsion,32388187,609f9019-bb06-4e43-85f0-5f481150802a
Automatique 9,Transmission intégrale,38724280,d9c1ce8a-d73c-473d-9fcd-5c29910052a9
Mécanique robotisée 7 rapports à double embrayage,Traction,34651554,e8be7239-9d26-4ef1-8729-4142b6bced20
Variateur,,1016846,53d1e824-b5a5-49d8-9ad5-b0e32db45b62
Manuelle,Traction,4005292,ade54687-f9b3-409a-bb15-8b6bc9387d6f
Mécanique 6 rapports,Propulsion,24354901,20d80e90-c3a3-4d66-be0a-582c3c67ac8a
Auto séquent. 9,Transmission intégrale,64796403,5a6e87b8-25c7-4844-84ee-c2e419e1edbe
Mécanique 5 rapports,Traction,9547538,4bde7930-0511-4a39-9039-1c95bcfe6b36
Variateur,,2369525,7545fbfc-1a84-4348-ba2c-c5d642b7df34
Mécanique 6 rapports,Traction,22460082,ed21cff8-edfe-49b7-aeff-02a6401f0c54
Mécanique 6 rapports,Transmission intégrale,33545909,6ebce6bb-f610-4c89-b606-396a80331a73
Manuelle,Traction,2202610,88e29995-034e-4016-964e-ae89dbbf3c1d
Mécanique 6 rapports,Transmission intégrale,18060203,6733a4b5-394f-465c-a74b-9407b0bb9f06
Mécanique 6 rapports,Transmission intégrale,20871052,28bf4cc9-291a-40a8-9e18-9ec60b18c25e
Mécanique robotisée 7 rapports à double embrayage,Traction,25057280,50e58750-408d-4caa-977c-fbce664584ee
Mécanique 6 rapports,Traction,32412222,c2d1e8d4-2479-4957-a8b0-0086dca5d027
Mécanique 5 rapports,Traction,12254899,e344148a-8f84-4681-9510-28d3dd4d8d00
Manuelle,,3668792,16cf7b75-5bad-4930-825b-ff4968cfa31d
Automatique 6 rapports,Traction,17425926,d2c887f0-dfda-4b06-8f1f-b5f5bbde4385
Mécanique 5 rapports,Transmission intégrale,21098056,2d1f6b8b-62f7-4e0e-bbc1-a8eba186f6e5
Mécanique 5 rapports,Traction,19186545,6de196cd-b9dd-4e3b-8648-019740f0ed71
Mécanique 5 rapports,Traction,12852455,20027eda-517b-4f28-bebd-cda208084c3a
Automatique 8 rapports,Propulsion,32314744,d11c9c89-b94d-4ff4-8485-07f509db4406
Automatique 8 rapports,Propulsion,27006847,47f2b904-05f2-4931-8f9c-df482a1a240c
Automatique séquentielle 7 rapports,Transmission intégrale permanente,41194622,747c0ef3-fb15-4cb7-8445-753f3bce30c0
Automatique 4 rapports,Traction,25037250,287b0ef5-e5e8-4747-89cf-9280d7273112
Mécanique robotisée 6 rapports à double embrayage,Traction,24863658,49ed5ebc-25c0-4086-a536-9b61f5d7a78d
Manuelle,,4940684,e93e581f-7e0d-4334-a69a-6802bc555058
Automatique 8 rapports,Propulsion,39671022,700cc155-e545-4c50-9e87-2507ef566852
Mécanique 6 rapports,Transmission intégrale,23034270,1c2eac7c-6f9e-4a0e-a181-a0f7f45d6232
Manuelle,,3671462,5b80d129-0ea4-4b44-9d0e-8deb840f834e
Automatique séquentielle 5 rapports,Traction,19318742,df2bb83f-c153-47fa-8ee6-c805d6ff86cc
Automatique séquentielle 8 rapports,Propulsion,69303108,54de79df-9bd2-4aa5-9b14-0195179b8d0a
Mécanique 5 rapports,Traction,10320688,d8850815-2622-4d24-bfcc-cc027e8d246a
Automatique séquentielle 8 rapports,Transmission intégrale,81728261,a03d8394-0ede-4a2f-b75f-4dea4d378aed
Automatique 6 rapports,Traction,28876295,fc76faa0-4a9d-46f1-9c4f-f39e374e4026
Mécanique 5 rapports,Traction,9710447,64d932b5-f32a-47c4-a6d4-2d4f2b519800
Automatique 5 rapports,Transmission intégrale,46637386,afb8072f-b223-4d22-83df-17e803bf7be2
Mécanique 5 rapports,Traction,20000423,a0e1d9a9-123c-4562-b3ba-21edfea9ab69
Automatique 8 rapports,Propulsion,34583453,77a67c4e-e961-4fa6-a339-86c5f0e0baf7
Mécanique 6 rapports,Traction,19829502,79b99b8b-58fe-4ebb-8812-d7fb1e6b05e8
Automatique séquentielle 5 rapports,Traction,22032780,bf698283-0478-4963-aa24-77dff4bda287
Mécanique 6 rapports,Traction,23234568,716889e7-55ad-40ac-8fa8-e1eab9ce2c4d
Automatique 6 rapports,Propulsion,32608514,0e6871c8-2e66-4e97-95f1-434499ca598f
Mécanique 5 rapports,Traction,15556478,15e333f2-91e0-4f7f-b766-72c6ee4f178d
Mécanique 5 rapports,Traction,15165897,e6c55c00-9315-421c-8f68-6ade3aa7b15b
Mécanique robotisée 7 rapports à double embrayage,Traction,23354747,ba0585dc-4bfa-482d-b2fd-f7d0883d9d24
Automatique,Transmission intégrale,78783880,de2245d7-41eb-4ccc-831b-7313f87afaf5
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,34157486,fd629a8b-d3d9-4b0f-a2e2-fea25d185699
Mécanique 6 rapports,Traction,15623244,0234d8c0-48c1-4bc1-b4e2-043be70a98a7
Mécanique 6 rapports,Propulsion,20497162,93ef7cae-c213-43bc-b99f-c337cf81b38b
Mécanique robotisée 6 rapports à double embrayage,Propulsion,12895853,48d8230b-447e-4b80-bd0e-eb519bd2120b
Manuelle,,10008223,61e55f04-b751-487c-87cc-8354af1d8dba
Mécanique 5 rapports,Traction,7945154,3563ae02-1f86-4fb5-89e5-d47617d0fcf8
Mécanique 5 rapports,Traction,12725600,a216231d-2810-41be-a8a0-c4dda29db71f
Automatique,Transmission intégrale,42456499,40355577-8e3d-46ef-b5f8-cb0de1c10bc0
Mécanique 6 rapports,Traction,21698950,6ec637cd-7aa1-4738-972f-f30929d05bea
Mécanique 5 rapports,Traction,12919221,dfc939db-7f5b-4038-9e9e-26c9f58d1cb9
Automatique 8 rapports,Transmission intégrale,33316234,fe616b7d-3f60-41be-8562-6a37996d12ae
Mécanique 6 rapports,Transmission intégrale permanente,33783596,658c6b18-f31e-492d-a5d7-5f1f72af59f9
Mécanique 6 rapports,Traction,29363687,f3233b45-9669-49fa-b015-f92491676a75
Mécanique 6 rapports,Traction,25550013,4e86b75d-8c00-4aa3-b31a-093079fc88f6
Automatique séquentielle 7 rapports,Propulsion,25070633,254a82d2-477f-4bb7-8263-69f661aa4240
Mécanique 6 rapports,Propulsion,24302824,f006044f-e108-471a-8c90-2443930c2884
Automatique 8 rapports,Propulsion,32251984,0352b674-f0a6-4e55-9841-967dc40a35d9
Mécanique 6 rapports,Transmission Intégrale,26572868,bbfacc98-82e6-474f-87dd-5f8c03770928
Mécanique 5 rapports,Traction,9340563,7201c30c-e031-4e1a-aebd-7f2b59ee7d60
Mécanique 6 rapports,Traction,17193580,492d4973-3ca4-49e7-817e-6a3fa5c5f36e
Mécanique 5 rapports,Traction,17759756,6ef5e30e-13ab-4191-84d1-ae8883d7ee05
Mécanique 5 rapports,Traction,8746346,53dfe536-8711-41bf-a81a-eb3d690977fd
Mécanique 6 rapports,Traction,26879992,c75379cb-17a8-4a13-bb33-91fbcdf3b487
Mécanique 5 rapports,Traction,8939967,8fa820b3-76f8-47ac-8c70-7559e6f27cbf
Mécanique 6 rapports,Propulsion,15823542,14ff2a5b-402f-4c9e-820c-47d2dde7f3f1
Mécanique robotisée 6 rapports à double embrayage,Traction,19669264,8c37eeb7-e6cd-42af-b598-681244f4c0df
Automatique 4 rapports,Traction,9714453,08e5a0df-caeb-4a58-b1a5-e35cf05727a7
Mécanique 6 rapports,Propulsion,25971974,58a300ed-dfe6-4ae3-899a-58ca9b434a68
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,31713850,b3e47c2b-3bab-455a-93c9-012a3bece47c
Mécanique 6 rapports,Propulsion,34010600,9c6bb89d-518c-404b-80c9-18ecf6535e79
